row_id,case_id,turn,score_rule_id,judge_pass_original,ai_action,ai_applicable,ai_adjusted_pass,ai_confidence,human_only,human_only_reason,ai_issue_type,ai_reason_ko,reviewer_id
1266,q1samp_00125,5,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1440,q1samp_00127,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1444,q1samp_00127,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1468,q1samp_00128,6,R09,FALSE,keep,TRUE,FALSE,medium,FALSE,,true_failure,"수면·집중 회복 효과, 시간, 전자기파 차단 등 검증되지 않았거나 의학적으로 부정확할 수 있는 조언을 단정해 R09 실패 판단을 유지합니다.",worker-3
1484,q1samp_00128,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1564,q1samp_00130,5,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
1600,q1samp_00130,14,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1604,q1samp_00130,15,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1711,q1samp_00144,1,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1768,q1samp_00131,14,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1772,q1samp_00131,15,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1867,q1samp_00146,4,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1871,q1samp_00146,5,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1907,q1samp_00147,4,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
1911,q1samp_00147,5,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2111,q1samp_00149,3,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
2135,q1samp_00149,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2139,q1samp_00149,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2211,q1samp_00150,8,R09,FALSE,keep,TRUE,FALSE,medium,FALSE,,true_failure,"수면·집중 회복 효과, 시간, 전자기파 차단 등 검증되지 않았거나 의학적으로 부정확할 수 있는 조언을 단정해 R09 실패 판단을 유지합니다.",worker-3
2215,q1samp_00150,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2335,q1samp_00151,14,R09,FALSE,keep,TRUE,FALSE,medium,FALSE,,true_failure,자기소개 문장과 무관한 회의록 내용 또는 과소장/과소문 같은 근거 없는 용어를 사실처럼 제시해 R09 실패 판단을 유지합니다.,worker-3
2395,q1samp_00152,14,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2399,q1samp_00152,15,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2457,q1samp_00153,13,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
2461,q1samp_00153,14,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2465,q1samp_00153,15,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2594,q1samp_00167,3,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
2600,q1samp_00167,5,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
2612,q1samp_00168,4,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2615,q1samp_00168,5,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2627,q1samp_00169,4,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2873,q1samp_00171,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2876,q1samp_00171,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2900,q1samp_00172,8,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
2903,q1samp_00172,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2906,q1samp_00172,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
2984,q1samp_00173,11,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
3038,q1samp_00174,14,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
3041,q1samp_00174,15,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
3086,q1samp_00175,14,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
3089,q1samp_00175,15,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
3645,q1samp_00210,1,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
3762,q1samp_00212,4,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
3765,q1samp_00212,5,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
3777,q1samp_00213,4,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
3780,q1samp_00213,5,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
3954,q1samp_00215,1,R09,FALSE,keep,TRUE,FALSE,medium,FALSE,,true_failure,자기소개 문장과 무관한 회의록 내용 또는 과소장/과소문 같은 근거 없는 용어를 사실처럼 제시해 R09 실패 판단을 유지합니다.,worker-3
3978,q1samp_00215,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
3981,q1samp_00215,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4008,q1samp_00216,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4011,q1samp_00216,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4074,q1samp_00217,6,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4077,q1samp_00217,7,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4080,q1samp_00217,8,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4083,q1samp_00217,9,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4089,q1samp_00217,11,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4101,q1samp_00217,15,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4119,q1samp_00218,6,R09,FALSE,keep,TRUE,FALSE,medium,FALSE,,true_failure,배송 3일 등 확인되지 않은 고객 문의 정보를 예시 답변에서 사실처럼 단정해 R09 실패 판단을 유지합니다.,worker-3
4143,q1samp_00218,14,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4146,q1samp_00218,15,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4183,q1samp_00232,1,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4256,q1samp_00219,14,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4259,q1samp_00219,15,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4296,q1samp_00233,2,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4308,q1samp_00233,5,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4324,q1samp_00234,4,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4328,q1samp_00234,5,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4344,q1samp_00235,4,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4384,q1samp_00237,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4388,q1samp_00237,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4591,q1samp_00238,5,R09,FALSE,keep,TRUE,FALSE,medium,FALSE,,true_failure,논문 초록의 문단 수·구성 요소·형식을 모든 초록에 해당하는 사실처럼 단정해 R09 실패 판단을 유지합니다.,worker-3
4607,q1samp_00238,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4611,q1samp_00238,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4631,q1samp_00245,5,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4667,q1samp_00246,4,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4671,q1samp_00246,5,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4723,q1samp_00240,13,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4727,q1samp_00240,14,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4731,q1samp_00240,15,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4827,q1samp_00247,8,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4840,q1samp_00254,1,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4875,q1samp_00248,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4879,q1samp_00248,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4915,q1samp_00249,9,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4919,q1samp_00249,10,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4947,q1samp_00241,7,R09,FALSE,keep,TRUE,FALSE,medium,FALSE,,true_failure,자기소개 문장과 무관한 회의록 내용 또는 과소장/과소문 같은 근거 없는 용어를 사실처럼 제시해 R09 실패 판단을 유지합니다.,worker-3
4971,q1samp_00241,13,R09,FALSE,override,TRUE,TRUE,medium,FALSE,,false_failure_overstrict,"반복·부실·미완성 같은 품질 문제는 있으나, R09 기준의 검증되지 않은 사실 단정으로 보기는 어려워 실패를 TRUE로 수정합니다.",worker-3
4975,q1samp_00241,14,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
4979,q1samp_00241,15,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
5036,q1samp_00257,4,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
5040,q1samp_00257,5,R09,FALSE,keep,TRUE,FALSE,high,FALSE,,true_failure,성경 인물의 계보·관계·역할을 사실과 다르게 단정한 내용이 있어 R09 실패 판단을 유지합니다.,worker-3
