row_id,case_id,turn,score_rule_id,judge_pass_original,ai_action,ai_applicable,ai_adjusted_pass,ai_confidence,human_only,human_only_reason,ai_issue_type,ai_reason_ko,reviewer_id
2353,q1samp_00152,4,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2213,q1samp_00150,9,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
736,q1samp_00084,7,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
818,q1samp_00086,8,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5495,q1samp_00263,3,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2737,q1samp_00163,12,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6367,q1samp_00292,2,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
639,q1samp_00082,3,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
7798,q1samp_00333,2,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6679,q1samp_00294,15,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
4278,q1samp_00227,7,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1694,q1samp_00137,7,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5935,q1samp_00273,8,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1889,q1samp_00145,5,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5720,q1samp_00270,2,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1175,q1samp_00116,5,R04,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1782,q1samp_00138,3,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6775,q1samp_00296,7,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2520,q1samp_00160,4,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2528,q1samp_00160,6,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
7773,q1samp_00334,2,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1201,q1samp_00117,8,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5577,q1samp_00269,7,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
470,q1samp_00060,8,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2781,q1samp_00164,8,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
7215,q1samp_00307,9,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5700,q1samp_00271,8,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3268,q1samp_00184,14,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2845,q1samp_00177,1,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3382,q1samp_00186,10,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5710,q1samp_00271,10,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2935,q1samp_00179,5,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1381,q1samp_00120,4,R04,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
2321,q1samp_00151,11,R04,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
2377,q1samp_00152,10,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
798,q1samp_00085,13,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
623,q1samp_00080,5,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5543,q1samp_00263,15,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2917,q1samp_00178,4,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1177,q1samp_00116,6,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5382,q1samp_00267,2,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
7056,q1samp_00305,8,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6643,q1samp_00294,6,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
4172,q1samp_00225,8,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1642,q1samp_00129,10,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1375,q1samp_00120,1,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
8168,q1samp_00338,5,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5054,q1samp_00251,4,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
4441,q1samp_00229,3,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6234,q1samp_00290,5,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2046,q1samp_00142,4,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1786,q1samp_00138,4,R04,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1240,q1samp_00123,4,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1305,q1samp_00118,5,R04,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
2153,q1samp_00148,4,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6791,q1samp_00296,11,R04,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
542,q1samp_00065,3,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5483,q1samp_00261,15,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
8033,q1samp_00335,8,R04,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1603,q1samp_00130,15,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6887,q1samp_00303,6,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
4520,q1samp_00236,10,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3460,q1samp_00200,1,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1361,q1samp_00126,7,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6119,q1samp_00274,12,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3119,q1samp_00181,10,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
4737,q1samp_00239,2,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6533,q1samp_00293,7,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1858,q1samp_00146,2,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
7022,q1samp_00305,1,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
3721,q1samp_00205,1,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
6294,q1samp_00284,15,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1511,q1samp_00134,2,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1843,q1samp_00139,8,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
5931,q1samp_00273,7,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
6254,q1samp_00284,5,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
3598,q1samp_00197,1,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3374,q1samp_00186,7,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3761,q1samp_00212,4,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
8314,q1samp_00340,4,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
3463,q1samp_00200,2,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
451,q1samp_00053,4,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
89,q1samp_00028,10,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
6832,q1samp_00302,5,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
7132,q1samp_00306,8,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1388,q1samp_00120,7,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
4406,q1samp_00228,6,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1803,q1samp_00138,8,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3365,q1samp_00186,4,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
6513,q1samp_00293,2,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
4597,q1samp_00238,7,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3505,q1samp_00195,1,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
4559,q1samp_00230,11,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1079,q1samp_00113,3,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
7176,q1samp_00307,1,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1515,q1samp_00134,3,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
4318,q1samp_00234,3,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
6322,q1samp_00283,7,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6445,q1samp_00291,10,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
769,q1samp_00092,4,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
2420,q1samp_00153,4,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
3319,q1samp_00198,1,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
2138,q1samp_00149,10,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
4326,q1samp_00234,5,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
523,q1samp_00054,14,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6174,q1samp_00282,10,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1276,q1samp_00119,5,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
759,q1samp_00091,4,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
3904,q1samp_00207,12,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
8004,q1samp_00335,2,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6266,q1samp_00284,8,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6664,q1samp_00294,11,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2310,q1samp_00151,8,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
5886,q1samp_00272,13,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
7032,q1samp_00305,3,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
7454,q1samp_00325,6,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
337,q1samp_00051,2,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1591,q1samp_00130,12,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
6129,q1samp_00274,14,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
2015,q1samp_00141,11,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
4028,q1samp_00222,1,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
3977,q1samp_00215,9,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
3496,q1samp_00201,3,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
6872,q1samp_00303,3,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
5911,q1samp_00273,3,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
142,q1samp_00029,9,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
328,q1samp_00050,3,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3871,q1samp_00207,1,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1931,q1samp_00140,5,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
4001,q1samp_00216,7,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3727,q1samp_00205,3,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
7754,q1samp_00332,3,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
8079,q1samp_00336,7,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1316,q1samp_00118,10,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
5701,q1samp_00271,8,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
1902,q1samp_00147,3,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
4761,q1samp_00239,8,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
3236,q1samp_00184,3,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
3920,q1samp_00221,1,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
3368,q1samp_00186,5,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
7915,q1samp_00328,10,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
4593,q1samp_00238,6,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
6258,q1samp_00284,6,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
950,q1samp_00096,6,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
6195,q1samp_00288,5,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
2118,q1samp_00149,5,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
5817,q1samp_00279,4,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
1579,q1samp_00130,9,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
176,q1samp_00030,3,R06,True,keep,TRUE,TRUE,high,FALSE,,true_pass,원본 판정이 타당하며 수정 사유 없음.,worker-1
8354,q1samp_00340,12,R06,NA,keep,NA,NA,high,FALSE,,already_na,판정 미존재(NA) 또는 미적용 항목으로 판단.,worker-1
